experiment	id	split	query	expectedDomain	relevantSections	rank	source	section	domain	chunkIndex	score
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	1	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.5760160441441718
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	2	mysql-slow-query.md	3. 常见慢查询原因	mysql	2	0.5717148696526537
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	3	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.5534506567599043
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	4	mysql-slow-query.md	7. 处理原则	mysql	6	0.5530775747163125
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	5	thread-pool-exhaustion.md	6. 判断原则	thread-pool	5	0.5487202031493688
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	6	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.5445383784151744
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	7	thread-pool-exhaustion.md	3. 常见原因	thread-pool	2	0.5440194549601252
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	8	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	3	0.5403624708216694
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	9	mysql-slow-query.md	6. 判断原则	mysql	5	0.5388408235277581
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	10	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.531678608708103
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	11	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.5307805733055921
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	12	thread-pool-exhaustion.md	7. 处理原则	thread-pool	6	0.5300192186299406
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	13	mysql-slow-query.md	1. 数据库变慢是什么	mysql	0	0.5204682268247177
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	14	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	4	0.48721345954263023
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	15	kafka-consumer-lag.md	3. 常见原因	kafka	2	0.4535205794050389
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	16	kafka-consumer-lag.md	6. 判断原则	kafka	5	0.4448766378653966
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	17	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.44242001211943016
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	18	kafka-consumer-lag.md	7. 处理原则	kafka	6	0.4383770284618637
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	19	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	4	0.43461585560678845
mxbai-embed-large/原始语料	D02	dev	执行器拒绝提交的任务	thread-pool	[thread-pool:2, thread-pool:4]	20	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	3	0.4284665584345526
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	1	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.44001185536455323
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	2	thread-pool-exhaustion.md	3. 常见原因	thread-pool	2	0.43267032504081726
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	3	mysql-slow-query.md	7. 处理原则	mysql	6	0.4317176043987274
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	4	mysql-slow-query.md	6. 判断原则	mysql	5	0.42038413882255554
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	5	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.4147494333683798
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	6	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.41391674197216455
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	7	mysql-slow-query.md	3. 常见慢查询原因	mysql	2	0.4055770700195809
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	8	thread-pool-exhaustion.md	7. 处理原则	thread-pool	6	0.40409101892602955
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	9	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.4010469317436218
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	10	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	4	0.3907941994307698
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	11	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	3	0.3872074782848358
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	12	thread-pool-exhaustion.md	6. 判断原则	thread-pool	5	0.38653657516619183
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	13	mysql-slow-query.md	1. 数据库变慢是什么	mysql	0	0.3852946919554132
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	14	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.38143507782921443
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	15	kafka-consumer-lag.md	6. 判断原则	kafka	5	0.3602399361419627
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	16	kafka-consumer-lag.md	7. 处理原则	kafka	6	0.3543563571955951
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	17	kafka-consumer-lag.md	3. 常见原因	kafka	2	0.35068639378047284
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	18	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	4	0.34168211569296686
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	19	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.3380467690201545
mxbai-embed-large/原始语料	D03	dev	线程池队列持续变长	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:7]	20	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	3	0.3326272666454315
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	1	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.7174877187595032
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	2	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	3	0.6337939878579382
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	3	thread-pool-exhaustion.md	6. 判断原则	thread-pool	5	0.6054493784904523
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	4	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.556838264182651
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	5	thread-pool-exhaustion.md	3. 常见原因	thread-pool	2	0.5554338428636706
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	6	thread-pool-exhaustion.md	7. 处理原则	thread-pool	6	0.5244219048777657
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	7	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.502218276658943
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	8	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.49962237477302907
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	9	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	4	0.4763488599373873
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	10	mysql-slow-query.md	7. 处理原则	mysql	6	0.45637881495826416
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	11	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.4514415533209781
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	12	mysql-slow-query.md	3. 常见慢查询原因	mysql	2	0.44890684618157856
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	13	mysql-slow-query.md	6. 判断原则	mysql	5	0.44618189014088533
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	14	mysql-slow-query.md	1. 数据库变慢是什么	mysql	0	0.41339145542230477
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	15	kafka-consumer-lag.md	3. 常见原因	kafka	2	0.38545780474557534
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	16	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	4	0.3846293389797238
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	17	kafka-consumer-lag.md	7. 处理原则	kafka	6	0.38340941071510587
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	18	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	3	0.38101788646089424
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	19	kafka-consumer-lag.md	6. 判断原则	kafka	5	0.3785609981824759
mxbai-embed-large/原始语料	D04	dev	RejectedExecutionException	thread-pool	[thread-pool:2, thread-pool:4]	20	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.3688458502292659
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	1	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.5480381193115724
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	2	thread-pool-exhaustion.md	3. 常见原因	thread-pool	2	0.5365864867115429
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	3	mysql-slow-query.md	7. 处理原则	mysql	6	0.5337219476005018
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	4	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.5248944103969586
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	5	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	4	0.5194812835035909
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	6	mysql-slow-query.md	6. 判断原则	mysql	5	0.5154039534204172
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	7	mysql-slow-query.md	3. 常见慢查询原因	mysql	2	0.5119433541348742
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	8	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.5104145699492579
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	9	thread-pool-exhaustion.md	7. 处理原则	thread-pool	6	0.5084899956888189
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	10	thread-pool-exhaustion.md	6. 判断原则	thread-pool	5	0.4978650515401276
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	11	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	3	0.49682974872057956
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	12	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.492795781374617
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	13	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.49112755218848436
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	14	mysql-slow-query.md	1. 数据库变慢是什么	mysql	0	0.47987720490236
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	15	kafka-consumer-lag.md	3. 常见原因	kafka	2	0.4767760492332223
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	16	kafka-consumer-lag.md	7. 处理原则	kafka	6	0.47397503877281555
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	17	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.46728373353869446
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	18	kafka-consumer-lag.md	6. 判断原则	kafka	5	0.4585967088582297
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	19	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	4	0.45598114586326305
mxbai-embed-large/原始语料	D05	dev	消息进来的比处理掉的多	kafka	[kafka:2, kafka:6]	20	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	3	0.44832316965047186
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	1	thread-pool-exhaustion.md	3. 常见原因	thread-pool	2	0.5848485478849095
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	2	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.5827347040176433
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	3	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.5614531468912044
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	4	mysql-slow-query.md	7. 处理原则	mysql	6	0.5510919957702172
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	5	thread-pool-exhaustion.md	7. 处理原则	thread-pool	6	0.5440706338924635
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	6	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	4	0.5390254098467429
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	7	mysql-slow-query.md	3. 常见慢查询原因	mysql	2	0.5333469072981807
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	8	mysql-slow-query.md	6. 判断原则	mysql	5	0.5327840725908246
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	9	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.5306685883205372
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	10	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.5288438166566114
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	11	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	3	0.5238071367855596
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	12	thread-pool-exhaustion.md	6. 判断原则	thread-pool	5	0.5231687994994164
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	13	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.5118213586913739
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	14	mysql-slow-query.md	1. 数据库变慢是什么	mysql	0	0.5053018632711171
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	15	kafka-consumer-lag.md	7. 处理原则	kafka	6	0.49938622124359355
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	16	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.4982625546142394
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	17	kafka-consumer-lag.md	6. 判断原则	kafka	5	0.4961653945544677
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	18	kafka-consumer-lag.md	3. 常见原因	kafka	2	0.4875525970059081
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	19	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	4	0.4803955876355663
mxbai-embed-large/原始语料	D06	dev	消费者一直追不上生产者	kafka	[kafka:2, kafka:6]	20	kafka-consumer-lag.md	1. Consumer Lag 是什么	kafka	0	0.472245575651791
